clip_id,categories,duration,youtube_id
j-Nva2EEhlk.8,['Autos & Vehicles'],"['00:01:20.479', '00:01:31.920']",j-Nva2EEhlk
GdFlJIJgpO8.28,['Education'],"['00:04:55.750', '00:05:07.780']",GdFlJIJgpO8
7fJC2h7_t0U.15,['Autos & Vehicles'],"['00:06:15.639', '00:06:28.000']",7fJC2h7_t0U
EltOL_Kir7Q.15,['Autos & Vehicles'],"['00:02:04.890', '00:02:15.420']",EltOL_Kir7Q
3esuBo5Ax9A.13,['Travel & Events'],"['00:01:46.729', '00:01:59.189']",3esuBo5Ax9A
RujfievRepk.2,['Sports'],"['00:00:19.410', '00:00:39.719']",RujfievRepk
MrL5f7lkQ_w.16,['Howto & Style'],"['00:02:07.950', '00:02:18.660']",MrL5f7lkQ_w
3domTgD4GyA.8,['Howto & Style'],"['00:01:21.310', '00:01:40.630']",3domTgD4GyA
ILOZ-ScDIZU.21,['Science & Technology'],"['00:02:37.120', '00:02:47.320']",ILOZ-ScDIZU
C4dKaCJtEyA.16,['Sports'],"['00:02:34.250', '00:02:44.910']",C4dKaCJtEyA
F_pCkfSzhvk.14,['Science & Technology'],"['00:02:27.270', '00:02:45.300']",F_pCkfSzhvk
OSMwIUaL-8g.6,['News & Politics'],"['00:00:23.023', '00:00:35.035']",OSMwIUaL-8g
Hxcll3KUZ0k.16,['Education'],"['00:03:46.609', '00:04:07.849']",Hxcll3KUZ0k
MqrXc6yT2TI.3,['Howto & Style'],"['00:00:48.210', '00:01:20.150']",MqrXc6yT2TI
YPjp8yJxRdo.7,['Pets & Animals'],"['00:01:21.350', '00:01:41.720']",YPjp8yJxRdo
CsV3u7d3-9M.22,['Entertainment'],"['00:03:36.150', '00:03:46.680']",CsV3u7d3-9M
KVrItY5wtDs.2,['News & Politics'],"['00:00:15.180', '00:00:33.860']",KVrItY5wtDs
-j7Hn30FoZI.1,['Education'],"['00:00:08.389', '00:00:18.400']",-j7Hn30FoZI
M5JOd1FDug4.13,['People & Blogs'],"['00:03:34.239', '00:03:52.540']",M5JOd1FDug4
EtEOc8PnQ9w.2,['Howto & Style'],"['00:00:28.079', '00:00:50.913']",EtEOc8PnQ9w
d6eLIAIcPrc.9,['Howto & Style'],"['00:01:47.740', '00:02:00.729']",d6eLIAIcPrc
BZ7tfTv546w.16,['News & Politics'],"['00:03:13.840', '00:03:32.239']",BZ7tfTv546w
5k3GzHIGCH4.9,['News & Politics'],"['00:01:44.200', '00:02:00.510']",5k3GzHIGCH4
LPEfKHlNCAY.8,['Autos & Vehicles'],"['00:01:12.540', '00:01:22.979']",LPEfKHlNCAY
8dL5z8GbGi4.38,['Sports'],"['00:07:34.270', '00:07:47.410']",8dL5z8GbGi4
0SjgLumruHU.10,['People & Blogs'],"['00:03:00.520', '00:03:12.110']",0SjgLumruHU
Is4D6FdSnu8.9,['Entertainment'],"['00:01:37.200', '00:01:54.420']",Is4D6FdSnu8
G_N9tjTBFNE.11,['Travel & Events'],"['00:01:57.689', '00:02:10.110']",G_N9tjTBFNE
Kq4LS_rSbOs.26,['Autos & Vehicles'],"['00:05:09.740', '00:05:28.010']",Kq4LS_rSbOs
2yGrGrCOt9o.31,['People & Blogs'],"['00:05:09.680', '00:05:34.160']",2yGrGrCOt9o
MmtNFQwJQEM.1,['Autos & Vehicles'],"['00:00:07.319', '00:00:17.970']",MmtNFQwJQEM
EDsfXJD6Fyg.8,['Howto & Style'],"['00:01:14.189', '00:01:26.850']",EDsfXJD6Fyg
itVJkpHpFjQ.10,['Travel & Events'],"['00:02:03.280', '00:02:17.170']",itVJkpHpFjQ
5vk2vvkwW28.11,['Gaming'],"['00:02:57.810', '00:03:10.599']",5vk2vvkwW28
I_JsZK_iQqc.14,['Education'],"['00:01:54.890', '00:02:05.090']",I_JsZK_iQqc
h57sjtq55RE.9,['Sports'],"['00:01:35.340', '00:01:50.310']",h57sjtq55RE
_al56oryUeo.93,['Entertainment'],"['00:16:11.980', '00:16:29.200']",_al56oryUeo
OSxBOt06T8c.23,['Howto & Style'],"['00:03:25.540', '00:03:38.860']",OSxBOt06T8c
6uxcI73cOJ0.13,['Film & Animation'],"['00:02:14.740', '00:02:27.620']",6uxcI73cOJ0
8_1-sCToi80.28,['Howto & Style'],"['00:05:09.920', '00:05:30.800']",8_1-sCToi80
JnKTC_w8sVg.43,['Howto & Style'],"['00:07:45.459', '00:07:56.319']",JnKTC_w8sVg
Yt3d5vlqbfk.6,['People & Blogs'],"['00:03:37.860', '00:04:05.310']",Yt3d5vlqbfk
8ow_WhelV4c.6,['Gaming'],"['00:01:06.510', '00:01:20.549']",8ow_WhelV4c
GWUL_GgUAlo.28,['Education'],"['00:04:57.860', '00:05:07.960']",GWUL_GgUAlo
HT-CIy0qJ2k.2,['Howto & Style'],"['00:00:19.590', '00:00:30.570']",HT-CIy0qJ2k
2zG7mP9x6zY.9,['Howto & Style'],"['00:02:56.579', '00:03:12.599']",2zG7mP9x6zY
_cKdr01-620.6,['Education'],"['00:01:20.159', '00:01:34.409']",_cKdr01-620
GK4qL0DS-II.8,['Sports'],"['00:01:26.160', '00:01:40.039']",GK4qL0DS-II
8DSdWyft1LU.23,['Pets & Animals'],"['00:06:36.240', '00:07:06.720']",8DSdWyft1LU
fVqwMGQhQNM.3,['Howto & Style'],"['00:00:24.050', '00:00:45.140']",fVqwMGQhQNM
LksIKHOVIiQ.27,['Howto & Style'],"['00:06:04.680', '00:06:23.780']",LksIKHOVIiQ
d1zdDmvKNIk.7,['Science & Technology'],"['00:01:40.180', '00:01:54.740']",d1zdDmvKNIk
2lXo5tPECsQ.6,['Film & Animation'],"['00:00:51.480', '00:01:08.159']",2lXo5tPECsQ
2G9MXOcp69E.9,['Sports'],"['00:01:33.150', '00:01:43.560']",2G9MXOcp69E
HYJbbyVZC9Y.2,['Education'],"['00:01:21.360', '00:01:32.729']",HYJbbyVZC9Y
WtC8AOEpjYk.3,['People & Blogs'],"['00:00:36.300', '00:00:49.289']",WtC8AOEpjYk
RY938d8skdk.5,['News & Politics'],"['00:01:15.780', '00:01:28.200']",RY938d8skdk
47NS-smohoM.15,['Science & Technology'],"['00:03:02.500', '00:03:15.760']",47NS-smohoM
1fMcLm44_OM.2,['Autos & Vehicles'],"['00:00:23.970', '00:00:39.950']",1fMcLm44_OM
KlOXOSqecEc.15,['Sports'],"['00:02:39.659', '00:02:50.040']",KlOXOSqecEc
O4GR2NV7Isk.10,['Education'],"['00:01:27.520', '00:01:43.990']",O4GR2NV7Isk
HlseaH6ToUk.3,['Entertainment'],"['00:00:25.769', '00:00:37.110']",HlseaH6ToUk
fWWcrP3bYfc.14,['People & Blogs'],"['00:02:12.130', '00:02:22.540']",fWWcrP3bYfc
E2K2b_YDIsk.31,['People & Blogs'],"['00:06:40.629', '00:06:58.599']",E2K2b_YDIsk
0OgQwuJPMhs.14,['Comedy'],"['00:02:28.450', '00:02:39.630']",0OgQwuJPMhs
jEk9KnJ4-S0.9,['People & Blogs'],"['00:01:21.060', '00:01:31.500']",jEk9KnJ4-S0
HclqZ37Tmnw.10,['People & Blogs'],"['00:02:03.530', '00:02:19.430']",HclqZ37Tmnw
FW1JZeJz5bk.29,['Film & Animation'],"['00:04:38.430', '00:04:48.990']",FW1JZeJz5bk
0GoI1fhOCf8.8,['Education'],"['00:01:53.170', '00:02:09.310']",0GoI1fhOCf8
_gT1DLFBddA.2,['Education'],"['00:00:13.199', '00:00:34.190']",_gT1DLFBddA
etDi4PHTEwU.19,['Travel & Events'],"['00:04:55.330', '00:05:32.009']",etDi4PHTEwU
2qB7J_q6UII.25,['Pets & Animals'],"['00:04:01.260', '00:04:14.519']",2qB7J_q6UII
Df0Yp0Jr9O4.16,['Comedy'],"['00:03:16.159', '00:03:37.040']",Df0Yp0Jr9O4
0K_C7VxsYbA.18,['Science & Technology'],"['00:03:18.540', '00:03:29.400']",0K_C7VxsYbA
GRo9gxMHKJY.25,['Autos & Vehicles'],"['00:05:38.940', '00:05:53.160']",GRo9gxMHKJY
Lg7e78SkMnc.45,['People & Blogs'],"['00:04:53.190', '00:05:05.930']",Lg7e78SkMnc
GjCxdmSL5jk.85,['Autos & Vehicles'],"['00:09:13.010', '00:09:24.900']",GjCxdmSL5jk
-u2xuG6XAXg.9,['Science & Technology'],"['00:01:58.090', '00:02:09.319']",-u2xuG6XAXg
Y_zehGLL6AU.22,['Film & Animation'],"['00:04:42.900', '00:04:59.850']",Y_zehGLL6AU
Fbngf3BHCq4.11,['News & Politics'],"['00:01:49.220', '00:02:16.490']",Fbngf3BHCq4
YmRiZESHqi0.4,['News & Politics'],"['00:01:08.909', '00:01:24.810']",YmRiZESHqi0
j02vcFnI_H4.16,['Autos & Vehicles'],"['00:02:58.410', '00:03:13.049']",j02vcFnI_H4
FklM1SfVUaw.23,['Autos & Vehicles'],"['00:03:49.110', '00:04:00.000']",FklM1SfVUaw
OAYxsNx_Nww.9,['Gaming'],"['00:01:29.810', '00:01:41.150']",OAYxsNx_Nww
1fMcLm44_OM.6,['Autos & Vehicles'],"['00:01:28.829', '00:01:40.400']",1fMcLm44_OM
EVrLu5rEICU.29,['Autos & Vehicles'],"['00:05:24.570', '00:05:39.300']",EVrLu5rEICU
d1j7xJL_xIY.16,['Howto & Style'],"['00:04:28.750', '00:04:46.850']",d1j7xJL_xIY
EPP80Fy8VXU.7,['Sports'],"['00:01:43.530', '00:01:55.590']",EPP80Fy8VXU
NXwP1GXFPY8.4,['News & Politics'],"['00:00:40.590', '00:00:55.050']",NXwP1GXFPY8
M0wnxS3exsA.21,['Autos & Vehicles'],"['00:04:01.580', '00:04:22.760']",M0wnxS3exsA
MxiI2EWUafg.19,['Gaming'],"['00:02:48.140', '00:03:13.610']",MxiI2EWUafg
0KCioFKhxDg.8,['Science & Technology'],"['00:01:42.610', '00:01:53.300']",0KCioFKhxDg
C0doCdltekM.66,['Entertainment'],"['00:09:15.446', '00:09:34.788']",C0doCdltekM
KjVmZrGx9gE.78,['Education'],"['00:09:37.959', '00:09:48.580']",KjVmZrGx9gE
WfwaoQd7avs.4,['Education'],"['00:00:55.920', '00:01:12.150']",WfwaoQd7avs
Iun6gTMHtqs.2,['Howto & Style'],"['00:00:26.519', '00:00:46.350']",Iun6gTMHtqs
6HfM9KfI5ho.19,['Howto & Style'],"['00:02:30.269', '00:02:43.379']",6HfM9KfI5ho
G8geVHoKBMk.16,['Autos & Vehicles'],"['00:03:18.800', '00:03:37.519']",G8geVHoKBMk
dlN4pXVaWec.20,['People & Blogs'],"['00:03:54.160', '00:04:21.030']",dlN4pXVaWec
CZ_uF2-biFc.31,['People & Blogs'],"['00:05:32.919', '00:05:46.240']",CZ_uF2-biFc
0K71eER8QY0.15,['Film & Animation'],"['00:03:29.440', '00:03:41.910']",0K71eER8QY0
CLI60DP_i_U.6,['News & Politics'],"['00:00:54.379', '00:01:04.860']",CLI60DP_i_U
hbqm14MQVWs.19,['Gaming'],"['00:02:47.580', '00:02:58.860']",hbqm14MQVWs
JXm2jA7c_WI.30,['People & Blogs'],"['00:05:23.620', '00:05:41.200']",JXm2jA7c_WI
EtrzdHPBGio.9,['Entertainment'],"['00:01:32.759', '00:01:45.030']",EtrzdHPBGio
JepJM6lF2uc.3,['Howto & Style'],"['00:00:35.520', '00:00:46.980']",JepJM6lF2uc
gyKLiggnDM0.33,['Autos & Vehicles'],"['00:07:29.460', '00:07:40.229']",gyKLiggnDM0
gqm2pdvZv50.1,['Howto & Style'],"['00:00:13.980', '00:00:29.070']",gqm2pdvZv50
dZSVZEfeQmc.64,['Howto & Style'],"['00:13:21.370', '00:13:37.839']",dZSVZEfeQmc
8NIrTug3f9Q.3,['Sports'],"['00:03:41.640', '00:03:55.170']",8NIrTug3f9Q
gwCaZbWXDpA.17,['Pets & Animals'],"['00:03:08.590', '00:03:21.610']",gwCaZbWXDpA
La6i3TwMB8k.15,['Autos & Vehicles'],"['00:02:50.360', '00:03:01.720']",La6i3TwMB8k
CSnIVI_PEPA.23,['Autos & Vehicles'],"['00:03:49.319', '00:04:05.069']",CSnIVI_PEPA
Dkwy-pCod3A.21,['Sports'],"['00:03:54.750', '00:04:05.400']",Dkwy-pCod3A
IuFp83aV_pc.18,['Science & Technology'],"['00:03:09.970', '00:03:21.250']",IuFp83aV_pc
LWKQN4AT-V0.43,['Autos & Vehicles'],"['00:09:02.960', '00:09:27.680']",LWKQN4AT-V0
7cM3vSfI4zo.7,['Travel & Events'],"['00:01:25.170', '00:01:37.350']",7cM3vSfI4zo
jKPe34BbygM.9,['News & Politics'],"['00:01:43.810', '00:01:55.820']",jKPe34BbygM
0RJgQf2kmYQ.3,['Education'],"['00:00:34.350', '00:01:12.180']",0RJgQf2kmYQ
ECz_JGbH7PA.8,['Science & Technology'],"['00:01:42.689', '00:02:17.399']",ECz_JGbH7PA
Ka5DPP4vY1Y.5,['Sports'],"['00:01:12.110', '00:01:23.400']",Ka5DPP4vY1Y
45_6IQtxY6k.19,['Pets & Animals'],"['00:02:50.760', '00:03:01.340']",45_6IQtxY6k
csGQB9HABUs.2,['News & Politics'],"['00:00:13.170', '00:00:28.260']",csGQB9HABUs
7ptzNGaKKqQ.19,['Sports'],"['00:03:50.260', '00:04:09.490']",7ptzNGaKKqQ
RXkDedufBO0.10,['Education'],"['00:01:35.310', '00:01:49.049']",RXkDedufBO0
CZKy_GcHJmA.13,['Travel & Events'],"['00:02:12.200', '00:02:28.130']",CZKy_GcHJmA
0zvA8NKOA58.15,['People & Blogs'],"['00:02:24.690', '00:02:36.600']",0zvA8NKOA58
M-uwqZMcvJU.35,['Autos & Vehicles'],"['00:06:46.090', '00:07:13.060']",M-uwqZMcvJU
FiVLLKcTCr8.1,['Science & Technology'],"['00:00:06.770', '00:00:19.810']",FiVLLKcTCr8
8N86udSrA4A.11,['Film & Animation'],"['00:02:00.390', '00:02:15.200']",8N86udSrA4A
EvsTNNrG3aw.14,['Howto & Style'],"['00:02:49.460', '00:03:00.740']",EvsTNNrG3aw
KDUG7EUW0G4.16,['Education'],"['00:05:19.860', '00:05:30.990']",KDUG7EUW0G4
4-HQkBDFWmQ.19,['Howto & Style'],"['00:03:06.750', '00:03:17.430']",4-HQkBDFWmQ
PgvqNz4J_2k.9,['Education'],"['00:01:31.440', '00:01:41.520']",PgvqNz4J_2k
iXTrKSOoYiU.1,['Sports'],"['00:00:10.019', '00:00:20.880']",iXTrKSOoYiU
DAerGBbofww.78,['Entertainment'],"['00:09:58.689', '00:10:11.779']",DAerGBbofww
K7pNwlllRnA.8,['Howto & Style'],"['00:01:49.009', '00:02:01.579']",K7pNwlllRnA
dZqscfAbzCU.1,['Science & Technology'],"['00:00:06.450', '00:00:18.419']",dZqscfAbzCU
PagCZxhT2j0.5,['Education'],"['00:00:43.620', '00:00:56.460']",PagCZxhT2j0
1t4K8pHThDc.7,['News & Politics'],"['00:01:44.640', '00:01:54.720']",1t4K8pHThDc
PsJG6X_NNwA.38,['People & Blogs'],"['00:06:28.170', '00:06:41.640']",PsJG6X_NNwA
EZ40l7tE7H0.6,['People & Blogs'],"['00:01:15.790', '00:01:30.100']",EZ40l7tE7H0
CVbELvZ_Euo.34,['Autos & Vehicles'],"['00:05:07.800', '00:05:18.860']",CVbELvZ_Euo
CBezq1fFUEA.66,['Education'],"['00:08:09.669', '00:08:23.330']",CBezq1fFUEA
MxYDAnCBUIQ.11,['Autos & Vehicles'],"['00:02:01.189', '00:02:21.730']",MxYDAnCBUIQ
YvDs9uDnFtI.3,['Autos & Vehicles'],"['00:00:37.860', '00:00:58.320']",YvDs9uDnFtI
ETd3qmnX9Og.34,['Sports'],"['00:05:29.699', '00:05:43.620']",ETd3qmnX9Og
0oAUMwFOD-0.7,['Entertainment'],"['00:01:04.229', '00:01:14.490']",0oAUMwFOD-0
Lh9A-kX1qTQ.5,['News & Politics'],"['00:00:39.050', '00:00:52.600']",Lh9A-kX1qTQ
GL8bo2xlQRE.5,['Autos & Vehicles'],"['00:01:22.979', '00:01:36.220']",GL8bo2xlQRE
Pe1WdVD4pZQ.29,['Entertainment'],"['00:05:32.710', '00:05:45.340']",Pe1WdVD4pZQ
j2FWYwexVmk.4,['News & Politics'],"['00:01:10.320', '00:01:36.659']",j2FWYwexVmk
BfQVltiMySs.6,['News & Politics'],"['00:01:16.290', '00:01:28.290']",BfQVltiMySs
Fa2twxB7zaE.11,['Sports'],"['00:01:26.910', '00:01:46.050']",Fa2twxB7zaE
7tRVlFFeOn0.22,['Autos & Vehicles'],"['00:05:39.660', '00:05:50.220']",7tRVlFFeOn0
d5KF3nBdy5A.3,['People & Blogs'],"['00:00:51.989', '00:01:21.469']",d5KF3nBdy5A
41Wu4pBtSvA.13,['Howto & Style'],"['00:02:37.819', '00:02:47.840']",41Wu4pBtSvA
GaOR4za4BUI.5,['Science & Technology'],"['00:00:52.890', '00:01:03.720']",GaOR4za4BUI
MG8gEtJBuqc.6,['Comedy'],"['00:00:54.000', '00:01:08.250']",MG8gEtJBuqc
0KiLsK5tdxs.25,['Comedy'],"['00:04:13.959', '00:04:29.030']",0KiLsK5tdxs
dxAbPCmHrWA.4,['Entertainment'],"['00:00:57.149', '00:01:17.049']",dxAbPCmHrWA
LLCF9xDFKlM.20,['Autos & Vehicles'],"['00:03:08.580', '00:03:19.110']",LLCF9xDFKlM
MuHM8nqY_KE.31,['Education'],"['00:05:52.560', '00:06:03.600']",MuHM8nqY_KE
6Ji4wRX5QM0.33,['Pets & Animals'],"['00:06:04.930', '00:06:22.300']",6Ji4wRX5QM0
_pS64aStSFE.7,['Howto & Style'],"['00:01:05.489', '00:01:19.950']",_pS64aStSFE
KFfdaWHRwTk.18,['Science & Technology'],"['00:02:01.150', '00:02:13.230']",KFfdaWHRwTk
Y1X_uHcHQOY.25,['People & Blogs'],"['00:04:46.830', '00:04:58.980']",Y1X_uHcHQOY
HtLShrBJdJg.1,['Science & Technology'],"['00:00:08.970', '00:00:34.050']",HtLShrBJdJg
7sntIU2vxSc.56,['Howto & Style'],"['00:14:21.630', '00:14:32.760']",7sntIU2vxSc
7rc63uugLB4.10,['Autos & Vehicles'],"['00:01:30.500', '00:01:41.899']",7rc63uugLB4
GzyjA9nnOT8.18,['Travel & Events'],"['00:01:54.912', '00:02:07.944']",GzyjA9nnOT8
cYw60xTU-aY.1,['Howto & Style'],"['00:00:20.130', '00:00:32.099']",cYw60xTU-aY
hMKhygLqQPA.5,['Sports'],"['00:01:02.960', '00:01:21.360']",hMKhygLqQPA
LmmxoV3rgwY.31,['Sports'],"['00:09:13.450', '00:09:24.220']",LmmxoV3rgwY
87BTGC1Jl5I.13,['News & Politics'],"['00:02:40.050', '00:02:54.480']",87BTGC1Jl5I
YDhkYy5TQnk.9,['Howto & Style'],"['00:01:56.250', '00:02:09.160']",YDhkYy5TQnk
McIND_x4j5Y.4,['Comedy'],"['00:01:04.280', '00:01:15.530']",McIND_x4j5Y
CgBPZca-emE.1,['Sports'],"['00:00:10.500', '00:00:27.539']",CgBPZca-emE
K3hOKt3CnKA.69,['Howto & Style'],"['00:09:46.770', '00:10:03.630']",K3hOKt3CnKA
8bQpTURSlU0.1,['Entertainment'],"['00:00:06.020', '00:00:19.300']",8bQpTURSlU0
2jdBTn3RwRs.28,['Education'],"['00:05:00.090', '00:05:14.370']",2jdBTn3RwRs
KzucCk6iOUk.4,['Autos & Vehicles'],"['00:00:38.969', '00:00:52.379']",KzucCk6iOUk
G2gIRsv3vDo.6,['Nonprofits & Activism'],"['00:01:50.750', '00:02:13.310']",G2gIRsv3vDo
PnQBb2rDg-w.26,['People & Blogs'],"['00:04:10.120', '00:04:24.280']",PnQBb2rDg-w
EQZmd_A7j2Q.3,['News & Politics'],"['00:00:19.590', '00:00:33.780']",EQZmd_A7j2Q
5--NtTDTL8Q.18,['Pets & Animals'],"['00:03:08.160', '00:03:19.320']",5--NtTDTL8Q
EWjmlSkN4uE.114,['Science & Technology'],"['00:16:53.280', '00:17:06.300']",EWjmlSkN4uE
8OQF_jNTclA.21,['People & Blogs'],"['00:03:01.459', '00:03:13.070']",8OQF_jNTclA
4zeWvuZ-rHA.26,['Sports'],"['00:06:30.240', '00:06:41.300']",4zeWvuZ-rHA
DXsccnIZXHw.41,['Pets & Animals'],"['00:09:37.579', '00:09:49.139']",DXsccnIZXHw
FJWVkxRZtm8.2,['Education'],"['00:00:16.219', '00:00:33.580']",FJWVkxRZtm8
09mhe2g6-PM.38,['Science & Technology'],"['00:07:45.870', '00:07:56.100']",09mhe2g6-PM
HICCe4heJCc.42,['Howto & Style'],"['00:11:02.119', '00:11:23.540']",HICCe4heJCc
HXIJcIivMHg.15,['Education'],"['00:01:56.759', '00:02:11.970']",HXIJcIivMHg
K7QkDkN3-OA.1,['Entertainment'],"['00:00:09.929', '00:00:25.380']",K7QkDkN3-OA
_Yyt3dU3HRM.29,['Howto & Style'],"['00:06:13.090', '00:06:26.110']",_Yyt3dU3HRM
6bvow_zouME.4,['News & Politics'],"['00:00:25.109', '00:00:37.620']",6bvow_zouME
d1j7xJL_xIY.14,['Howto & Style'],"['00:04:01.980', '00:04:12.939']",d1j7xJL_xIY
I0dOKtn2tEo.62,['Music'],"['00:13:10.510', '00:13:24.630']",I0dOKtn2tEo
BkiCIJhAnQ8.36,['Comedy'],"['00:05:59.669', '00:06:30.180']",BkiCIJhAnQ8
8HUZoWHJ0K4.6,['Entertainment'],"['00:01:01.230', '00:01:12.409']",8HUZoWHJ0K4
Bf8JO1nS-v0.26,['Howto & Style'],"['00:04:25.320', '00:04:35.970']",Bf8JO1nS-v0
C6XnJCOkusI.10,['Sports'],"['00:01:57.269', '00:02:08.489']",C6XnJCOkusI
YsMoFQRx6Zg.1,['Gaming'],"['00:00:14.160', '00:00:25.380']",YsMoFQRx6Zg
dM1UR1ffkd0.8,['Autos & Vehicles'],"['00:01:22.780', '00:01:46.030']",dM1UR1ffkd0
0evNHfAyZZQ.12,['Film & Animation'],"['00:02:03.299', '00:02:18.930']",0evNHfAyZZQ
K66QVa7h_aE.14,['Autos & Vehicles'],"['00:02:41.980', '00:02:52.570']",K66QVa7h_aE
Wet_eD04-z0.2,['Autos & Vehicles'],"['00:00:40.450', '00:00:51.129']",Wet_eD04-z0
O2xsqvWhT8s.22,['Autos & Vehicles'],"['00:03:13.196', '00:03:23.546']",O2xsqvWhT8s
4j7RmoXfaEQ.34,['Entertainment'],"['00:05:03.759', '00:05:14.240']",4j7RmoXfaEQ
4JryIMs8aXE.1,['Education'],"['00:00:12.030', '00:00:28.550']",4JryIMs8aXE
8LF7X6tkCqA.10,['Pets & Animals'],"['00:01:58.920', '00:02:09.330']",8LF7X6tkCqA
4mcXRoiWsq4.58,['Education'],"['00:09:18.999', '00:09:30.339']",4mcXRoiWsq4
dfUoJVHMKos.26,['Travel & Events'],"['00:03:48.960', '00:04:18.720']",dfUoJVHMKos
enrTGVPO5mM.18,['People & Blogs'],"['00:02:57.140', '00:03:11.430']",enrTGVPO5mM
1qqwRlQaEoE.4,['Howto & Style'],"['00:00:50.550', '00:01:03.809']",1qqwRlQaEoE
KLQ0rpmhYdo.13,['Entertainment'],"['00:02:04.140', '00:02:17.220']",KLQ0rpmhYdo
fc6ED7Hnf6M.100,['Comedy'],"['00:15:15.459', '00:15:25.680']",fc6ED7Hnf6M
-bkSS3mfH-U.65,['Entertainment'],"['00:08:18.640', '00:08:28.900']",-bkSS3mfH-U
3WbeN4cQ1X0.4,['Entertainment'],"['00:00:55.800', '00:01:06.180']",3WbeN4cQ1X0
C922Z0E6vs0.3,['Sports'],"['00:00:30.240', '00:00:43.060']",C922Z0E6vs0
imei93diXAo.19,['News & Politics'],"['00:02:38.050', '00:02:55.370']",imei93diXAo
d2hzZdUcIIk.26,['People & Blogs'],"['00:04:45.340', '00:05:03.100']",d2hzZdUcIIk
1YnHoUvxnsI.21,['Sports'],"['00:03:26.440', '00:03:39.660']",1YnHoUvxnsI
7WZWuT8Cap4.4,['Howto & Style'],"['00:00:33.430', '00:00:55.030']",7WZWuT8Cap4
6ZkH2GR3FYE.12,['Howto & Style'],"['00:02:58.810', '00:03:11.620']",6ZkH2GR3FYE
PsUrxcAA_0k.11,['Howto & Style'],"['00:01:42.930', '00:01:55.710']",PsUrxcAA_0k
I6endfxT-7g.7,['Film & Animation'],"['00:00:57.840', '00:01:14.820']",I6endfxT-7g
PxO0EJmfcGg.13,['Autos & Vehicles'],"['00:02:57.270', '00:03:08.400']",PxO0EJmfcGg
EHt_sjqRVXE.11,['Howto & Style'],"['00:02:39.000', '00:02:51.220']",EHt_sjqRVXE
EHK114Mlwe8.3,['Autos & Vehicles'],"['00:00:38.280', '00:00:51.300']",EHK114Mlwe8
Y_zehGLL6AU.75,['Film & Animation'],"['00:16:09.550', '00:16:20.530']",Y_zehGLL6AU
G9csGyQdbk4.4,['News & Politics'],"['00:00:46.730', '00:00:59.479']",G9csGyQdbk4
4Km-wBOvbuw.5,['Travel & Events'],"['00:01:02.000', '00:01:13.400']",4Km-wBOvbuw
_s5RFgd59ao.29,['Science & Technology'],"['00:03:57.980', '00:04:08.160']",_s5RFgd59ao
O7I9KaVsRrc.23,['Howto & Style'],"['00:04:40.880', '00:04:50.960']",O7I9KaVsRrc
O54gx4heJAo.8,['Sports'],"['00:01:56.940', '00:02:15.110']",O54gx4heJAo
C3v4kxTrCa8.7,['Education'],"['00:01:20.670', '00:01:33.090']",C3v4kxTrCa8
WpeF2RH_lCc.25,['Science & Technology'],"['00:03:56.790', '00:04:10.110']",WpeF2RH_lCc
hIR-BRLwoww.11,['Sports'],"['00:02:25.650', '00:02:44.760']",hIR-BRLwoww
2GiWQE5DP-o.15,['Science & Technology'],"['00:03:56.959', '00:04:08.000']",2GiWQE5DP-o
8ZPEAofDmAw.5,['Autos & Vehicles'],"['00:01:39.899', '00:01:55.630']",8ZPEAofDmAw
MMxUBsa4_uk.25,['Sports'],"['00:03:32.280', '00:03:42.390']",MMxUBsa4_uk
M0THTTkLeeo.22,['Film & Animation'],"['00:03:45.389', '00:03:56.340']",M0THTTkLeeo
4PcsJzc6Ts8.35,['Autos & Vehicles'],"['00:05:58.529', '00:06:14.639']",4PcsJzc6Ts8
OGZmoXHB7MU.1,['News & Politics'],"['00:00:06.839', '00:00:17.609']",OGZmoXHB7MU
72UeKvxpvoM.10,['News & Politics'],"['00:01:36.240', '00:01:47.490']",72UeKvxpvoM
CfNiglRc53k.10,['Sports'],"['00:02:55.810', '00:03:08.040']",CfNiglRc53k
WsBjquFWq3Q.190,['Film & Animation'],"['00:21:44.787', '00:21:54.993']",WsBjquFWq3Q
Eff4Od8VK1g.3,['News & Politics'],"['00:00:28.439', '00:00:43.050']",Eff4Od8VK1g
WCnuT2wa8ho.27,['Pets & Animals'],"['00:04:25.380', '00:04:39.220']",WCnuT2wa8ho
FMiWn7A-nrs.21,['Entertainment'],"['00:03:21.239', '00:03:31.650']",FMiWn7A-nrs
7_lYz7E9G-E.15,['News & Politics'],"['00:02:07.830', '00:02:23.070']",7_lYz7E9G-E
0_Ak9Pemo8Y.26,['Education'],"['00:04:59.560', '00:05:15.490']",0_Ak9Pemo8Y
GtbaabvzFEI.27,['Sports'],"['00:05:17.090', '00:05:27.770']",GtbaabvzFEI
j008jlC1YGQ.9,['Howto & Style'],"['00:01:30.390', '00:01:45.000']",j008jlC1YGQ
fh2n9DQWdHE.11,['Travel & Events'],"['00:02:19.760', '00:02:33.980']",fh2n9DQWdHE
Lb5MwTIV0Wc.2,['Science & Technology'],"['00:00:18.480', '00:00:31.500']",Lb5MwTIV0Wc
C9GLXp-X5Zo.2,['Howto & Style'],"['00:00:45.660', '00:01:06.540']",C9GLXp-X5Zo
